regime,source,target,source_sensor_id,target_sensor_id,importance,in_adjacency,hops,hop_bucket,road_distance_m,has_road_distance,haversine_m_reference_only,source_lat,source_lon,target_lat,target_lon
learned_semantic,193,206,717453,769373,0.009505,False,3,3,7792.6,True,4411.7,34.07696,-118.28093,34.10262,-118.31747
learned_semantic,64,11,767750,767471,0.00948,False,4,4,10915.1,True,7266.4,34.09335,-118.20635,34.15691,-118.22469
learned_semantic,89,162,767351,717463,0.009479,False,8,8,,False,18146.0,34.18022,-118.47022,34.09004,-118.3059
learned_semantic,206,6,769373,773062,0.009479,False,3,3,9810.5,True,9442.1,34.10262,-118.31747,34.05368,-118.23369
learned_semantic,97,195,717480,717456,0.009477,False,3,3,8176.3,True,3938.5,34.10478,-118.32497,34.08102,-118.29325
learned_semantic,37,0,718204,773869,0.009474,False,3,3,8554.2,True,2074.6,34.15541,-118.29575,34.15497,-118.31829
learned_semantic,138,52,772513,717495,0.009462,False,8,8,,False,18975.7,34.06871,-118.23661,34.15664,-118.41326
learned_semantic,175,130,768469,764781,0.009462,False,5,5,,False,10500.8,34.13583,-118.35993,34.16037,-118.47012
learned_semantic,6,157,773062,717465,0.009459,False,3,3,9894.5,True,8248.4,34.05368,-118.23369,34.09373,-118.30907
learned_semantic,36,34,760987,717819,0.009444,False,6,6,,False,12871.1,34.15359,-118.34043,34.18784,-118.47407
learned_semantic,115,195,717573,717456,0.009436,False,6,6,,False,8608.6,34.15384,-118.325,34.08102,-118.29325
learned_semantic,164,37,769345,718204,0.009434,False,4,4,10214.8,True,9999.2,34.15655,-118.40441,34.15541,-118.29575
learned_semantic,119,42,764760,773927,0.009433,False,3,3,9548.6,True,7181.0,34.13401,-118.35506,34.15262,-118.28034
learned_semantic,61,42,773939,773927,0.009432,False,5,5,,False,8458.4,34.15297,-118.37226,34.15262,-118.28034
learned_semantic,61,0,773939,773869,0.009428,False,4,4,9671.4,True,4971.2,34.15297,-118.37226,34.15497,-118.31829
learned_semantic,111,89,773916,767351,0.009411,False,7,7,,False,17300.0,34.15247,-118.2852,34.18022,-118.47022
learned_semantic,106,11,718072,767471,0.00941,False,2,2,6411.9,True,873.4,34.1491,-118.2257,34.15691,-118.22469
learned_semantic,42,0,773927,773869,0.009394,False,2,2,7037.5,True,3501.8,34.15262,-118.28034,34.15497,-118.31829
learned_semantic,26,73,717804,717493,0.009394,False,-1,unreachable,,False,9895.1,34.09478,-118.47605,34.15434,-118.39618
learned_semantic,36,161,760987,717460,0.009388,False,5,5,,False,8351.1,34.15359,-118.34043,34.08571,-118.30161
learned_semantic,145,161,761003,717460,0.009383,False,7,7,,False,7781.1,34.15546,-118.30841,34.08571,-118.30161
learned_semantic,72,130,717492,764781,0.009383,False,4,4,,False,8376.8,34.15459,-118.37935,34.16037,-118.47012
learned_semantic,162,0,717463,773869,0.009369,False,5,5,,False,7309.4,34.09004,-118.3059,34.15497,-118.31829
learned_semantic,198,157,769372,717465,0.009359,False,2,2,5271.2,True,1252.6,34.1027,-118.3173,34.09373,-118.30907
learned_semantic,83,8,717610,737529,0.009351,False,8,8,,False,7693.5,34.17886,-118.39497,34.20264,-118.47352
learned_semantic,198,34,769372,717819,0.009345,False,7,7,,False,17255.9,34.1027,-118.3173,34.18784,-118.47407
learned_semantic,162,195,717463,717456,0.009308,False,2,2,7033.9,True,1537.2,34.09004,-118.3059,34.08102,-118.29325
learned_semantic,66,99,767610,764120,0.009303,False,8,8,,False,17200.5,34.18555,-118.21766,34.20164,-118.40366
learned_semantic,134,6,716951,773062,0.009297,False,3,3,7349.5,True,3576.8,34.08581,-118.23182,34.05368,-118.23369
learned_semantic,115,89,717573,767351,0.009294,False,6,6,,False,13678.9,34.15384,-118.325,34.18022,-118.47022
learned_semantic,90,171,716571,717587,0.009284,False,6,6,,False,15967.9,34.2,-118.40337,34.15402,-118.23893
learned_semantic,149,42,763995,773927,0.009268,False,6,6,,False,14018.4,34.21979,-118.40931,34.15262,-118.28034
learned_semantic,106,171,718072,717587,0.009263,False,3,3,7417.5,True,1334.7,34.1491,-118.2257,34.15402,-118.23893
learned_semantic,106,46,718072,767609,0.009254,False,3,3,9696.7,True,4125.6,34.1491,-118.2257,34.18555,-118.21733
learned_semantic,90,8,716571,737529,0.00925,False,8,8,,False,6458.1,34.2,-118.40337,34.20264,-118.47352
learned_semantic,117,166,717571,772669,0.009247,False,6,6,,False,14651.3,34.15326,-118.35921,34.07828,-118.22834
learned_semantic,145,34,761003,717819,0.009239,False,8,8,,False,15659.9,34.15546,-118.30841,34.18784,-118.47407
learned_semantic,105,8,718076,737529,0.009237,False,12,>8,,False,23246.1,34.16339,-118.2253,34.20264,-118.47352
learned_semantic,30,99,773013,764120,0.00923,False,9,>8,,False,21335.2,34.08374,-118.22076,34.20164,-118.40366
learned_semantic,139,6,716958,773062,0.009229,False,3,3,8608.1,True,7063.9,34.11167,-118.26501,34.05368,-118.23369
learned_semantic,64,92,767750,767585,0.009229,False,4,4,11892.3,True,8198.0,34.09335,-118.20635,34.16556,-118.22432
learned_semantic,6,96,773062,717481,0.009208,False,4,4,,False,10495.0,34.05368,-118.23369,34.10634,-118.32826
learned_semantic,118,171,717570,717587,0.009201,False,4,4,,False,11068.5,34.15302,-118.35921,34.15402,-118.23893
learned_semantic,66,171,767610,717587,0.009197,False,2,2,5155.7,True,4015.1,34.18555,-118.21766,34.15402,-118.23893
learned_semantic,74,166,765176,772669,0.009196,False,6,6,,False,12849.2,34.13286,-118.35135,34.07828,-118.22834
learned_semantic,66,92,767610,767585,0.009183,False,2,2,5929.4,True,2305.7,34.18555,-118.21766,34.16556,-118.22432
learned_semantic,136,157,765182,717465,0.009165,False,2,2,6378.9,True,6214.3,34.06491,-118.25126,34.09373,-118.30907
learned_semantic,105,46,718076,767609,0.009151,False,2,2,5672.3,True,2570.9,34.16339,-118.2253,34.18555,-118.21733
learned_semantic,90,92,716571,767585,0.00913,False,7,7,,False,16909.4,34.2,-118.40337,34.16556,-118.22432
learned_semantic,198,161,769372,717460,0.009129,False,2,2,6020.5,True,2378.3,34.1027,-118.3173,34.08571,-118.30161
learned_semantic,118,107,717570,767455,0.009125,False,5,5,,False,12209.0,34.15302,-118.35921,34.14347,-118.22704
learned_semantic,30,92,773013,767585,0.009116,False,5,5,,False,9103.9,34.08374,-118.22076,34.16556,-118.22432
learned_semantic,175,166,768469,772669,0.009094,False,5,5,,False,13701.5,34.13583,-118.35993,34.07828,-118.22834
learned_semantic,59,107,767366,767455,0.00909,False,10,>8,,False,23916.3,34.21216,-118.47341,34.14347,-118.22704
learned_semantic,118,99,717570,764120,0.009088,False,3,3,10270.6,True,6778.5,34.15302,-118.35921,34.20164,-118.40366
learned_semantic,93,157,773024,717465,0.009071,False,3,3,8782.7,True,7248.6,34.05759,-118.24357,34.09373,-118.30907
learned_semantic,149,157,763995,717465,0.009053,False,7,7,,False,16779.6,34.21979,-118.40931,34.09373,-118.30907
learned_semantic,0,89,773869,767351,0.009052,False,6,6,,False,14257.1,34.15497,-118.31829,34.18022,-118.47022
learned_semantic,30,202,773013,717592,0.009048,False,6,6,,False,6935.1,34.08374,-118.22076,34.14604,-118.2243
learned_semantic,26,150,717804,717508,0.009039,False,-1,unreachable,,False,9330.8,34.09478,-118.47605,34.17112,-118.51814
learned_semantic,30,171,773013,717587,0.009028,False,5,5,,False,7991.8,34.08374,-118.22076,34.15402,-118.23893
learned_semantic,59,202,767366,717592,0.009025,False,9,>8,,False,24066.2,34.21216,-118.47341,34.14604,-118.2243
learned_semantic,195,34,717456,717819,0.009018,False,8,8,,False,20446.3,34.08102,-118.29325,34.18784,-118.47407
learned_semantic,66,202,767610,717592,0.009017,False,3,3,6591.6,True,4435.6,34.18555,-118.21766,34.14604,-118.2243
learned_semantic,159,6,717466,773062,0.009016,False,3,3,8528.9,True,8248.5,34.09359,-118.30918,34.05368,-118.23369
learned_semantic,115,34,717573,717819,0.009008,False,7,7,,False,14225.8,34.15384,-118.325,34.18784,-118.47407
learned_semantic,105,202,718076,717592,0.009006,False,3,3,5988.3,True,1931.4,34.16339,-118.2253,34.14604,-118.2243
learned_semantic,162,89,717463,767351,0.009003,False,7,7,,False,18146.0,34.09004,-118.3059,34.18022,-118.47022
learned_semantic,96,157,717481,717465,0.008984,False,2,2,5221.8,True,2255.7,34.10634,-118.32826,34.09373,-118.30907
learned_semantic,115,161,717573,717460,0.008983,False,6,6,,False,7875.8,34.15384,-118.325,34.08571,-118.30161
learned_semantic,187,6,717458,773062,0.008975,False,2,2,6886.0,True,6706.5,34.08265,-118.29755,34.05368,-118.23369
learned_semantic,138,73,772513,717493,0.008958,False,8,8,,False,17506.4,34.06871,-118.23661,34.15434,-118.39618
learned_semantic,162,34,717463,717819,0.008915,False,8,8,,False,18915.9,34.09004,-118.3059,34.18784,-118.47407
learned_semantic,55,99,767470,764120,0.008905,False,7,7,,False,17224.8,34.15699,-118.22436,34.20164,-118.40366
learned_semantic,157,34,717465,717819,0.00889,False,8,8,,False,18441.7,34.09373,-118.30907,34.18784,-118.47407
learned_semantic,90,202,716571,717592,0.008869,False,7,7,,False,17532.5,34.2,-118.40337,34.14604,-118.2243
learned_semantic,64,99,767750,764120,0.00886,False,8,8,,False,21787.2,34.09335,-118.20635,34.20164,-118.40366
learned_semantic,111,161,773916,717460,0.008856,False,7,7,,False,7575.5,34.15247,-118.2852,34.08571,-118.30161
learned_semantic,134,96,716951,717481,0.008843,False,6,6,,False,9169.0,34.08581,-118.23182,34.10634,-118.32826
learned_semantic,26,52,717804,717495,0.008839,False,-1,unreachable,,False,8984.4,34.09478,-118.47605,34.15664,-118.41326
learned_semantic,162,161,717463,717460,0.008836,False,2,2,5860.4,True,622.8,34.09004,-118.3059,34.08571,-118.30161
learned_semantic,106,21,718072,769819,0.008819,False,5,5,,False,6803.3,34.1491,-118.2257,34.20584,-118.19803
learned_semantic,90,46,716571,767609,0.008803,False,8,8,,False,17186.3,34.2,-118.40337,34.18555,-118.21733
learned_semantic,111,34,773916,717819,0.008799,False,8,8,,False,17815.5,34.15247,-118.2852,34.18784,-118.47407
learned_semantic,59,92,767366,767585,0.008792,False,9,>8,,False,23489.8,34.21216,-118.47341,34.16556,-118.22432
learned_semantic,30,46,773013,767609,0.008765,False,6,6,,False,11325.2,34.08374,-118.22076,34.18555,-118.21733
learned_semantic,198,89,769372,767351,0.008761,False,6,6,,False,16503.4,34.1027,-118.3173,34.18022,-118.47022
learned_semantic,96,6,717481,773062,0.008759,False,3,3,,False,10495.0,34.10634,-118.32826,34.05368,-118.23369
learned_semantic,66,46,767610,767609,0.008758,False,3,3,5023.8,True,30.4,34.18555,-118.21766,34.18555,-118.21733
learned_semantic,8,202,737529,717592,0.008745,False,9,>8,,False,23775.2,34.20264,-118.47352,34.14604,-118.2243
learned_semantic,118,92,717570,767585,0.008733,False,4,4,,False,12489.5,34.15302,-118.35921,34.16556,-118.22432
learned_semantic,145,116,761003,717572,0.008709,False,2,2,4583.0,True,1770.8,34.15546,-118.30841,34.15351,-118.32751
learned_semantic,34,161,717819,717460,0.008703,False,10,>8,,False,19516.8,34.18784,-118.47407,34.08571,-118.30161
learned_semantic,44,123,774012,767523,0.008703,False,3,3,8965.5,True,5268.6,34.14769,-118.20137,34.11439,-118.24209
learned_semantic,59,83,767366,717610,0.008697,False,7,7,10425.3,True,8109.0,34.21216,-118.47341,34.17886,-118.39497
learned_semantic,128,157,717473,717465,0.008689,False,2,2,5548.4,True,979.1,34.10054,-118.31581,34.09373,-118.30907
learned_semantic,153,171,773995,717587,0.008682,False,-1,unreachable,,False,2355.3,34.14483,-118.21587,34.15402,-118.23893
learned_semantic,64,108,767750,767454,0.008617,False,4,4,10977.1,True,5903.5,34.09335,-118.20635,34.14352,-118.22733
learned_semantic,163,144,717462,764853,0.008608,False,2,2,5934.4,True,5799.4,34.08993,-118.30607,34.06461,-118.25102
learned_semantic,175,101,768469,718371,0.008596,False,6,6,,False,12278.8,34.13583,-118.35993,34.09017,-118.23849
learned_semantic,59,46,767366,767609,0.008583,False,10,>8,,False,23736.4,34.21216,-118.47341,34.18555,-118.21733
learned_semantic,106,126,718072,769867,0.008568,False,5,5,,False,7813.4,34.1491,-118.2257,34.21846,-118.23931
learned_semantic,137,101,769358,718371,0.008565,False,7,7,,False,18463.6,34.15679,-118.42222,34.09017,-118.23849
learned_semantic,36,116,760987,717572,0.008544,False,2,2,4514.2,True,1188.9,34.15359,-118.34043,34.15351,-118.32751
learned_semantic,8,83,737529,717610,0.008523,False,7,7,9619.9,True,7693.5,34.20264,-118.47352,34.17886,-118.39497
learned_semantic,104,123,717818,767523,0.008501,False,9,>8,,False,21720.0,34.1722,-118.46753,34.11439,-118.24209
learned_semantic,59,28,767366,767573,0.008493,False,10,>8,,False,24284.7,34.21216,-118.47341,34.12964,-118.22901
learned_semantic,172,101,772178,718371,0.00849,False,11,>8,,False,25518.5,34.16903,-118.49885,34.09017,-118.23849
learned_semantic,127,139,717472,716958,0.008488,False,6,6,8300.0,True,4858.5,34.10045,-118.31601,34.11167,-118.26501
learned_semantic,64,126,767750,769867,0.008487,False,7,7,,False,14238.3,34.09335,-118.20635,34.21846,-118.23931
learned_semantic,118,46,717570,767609,0.008483,False,5,5,,False,13545.0,34.15302,-118.35921,34.18555,-118.21733
learned_semantic,173,123,717585,767523,0.00848,False,3,3,8277.2,True,4586.8,34.15564,-118.24188,34.11439,-118.24209
learned_semantic,178,123,773975,767523,0.008478,False,3,3,7494.5,True,3934.1,34.14584,-118.22251,34.11439,-118.24209
learned_semantic,64,46,767750,767609,0.008475,False,5,5,,False,10301.9,34.09335,-118.20635,34.18555,-118.21733
learned_semantic,105,21,718076,769819,0.008411,False,4,4,9799.8,True,5345.3,34.16339,-118.2253,34.20584,-118.19803
learned_semantic,105,189,718076,769926,0.008397,False,3,3,9522.5,True,5604.4,34.16339,-118.2253,34.21356,-118.23113
learned_semantic,55,123,767470,767523,0.008347,False,3,3,7828.7,True,5010.1,34.15699,-118.22436,34.11439,-118.24209
learned_semantic,96,136,717481,765182,0.008337,False,3,3,,False,8456.1,34.10634,-118.32826,34.06491,-118.25126
learned_semantic,69,101,717497,718371,0.008317,False,8,8,,False,17822.8,34.15685,-118.41456,34.09017,-118.23849
learned_semantic,206,96,769373,717481,0.008316,False,2,2,4331.6,True,1076.1,34.10262,-118.31747,34.10634,-118.32826
learned_semantic,187,139,717458,716958,0.008314,False,5,5,8157.8,True,4403.4,34.08265,-118.29755,34.11167,-118.26501
learned_semantic,26,72,717804,717492,0.008305,False,-1,unreachable,,False,11111.3,34.09478,-118.47605,34.15459,-118.37935
learned_semantic,191,47,717450,769359,0.008296,False,6,6,,False,16418.3,34.07488,-118.27362,34.1566,-118.42216
learned_semantic,106,189,718072,769926,0.00829,False,4,4,,False,7185.0,34.1491,-118.2257,34.21356,-118.23113
learned_semantic,64,21,767750,769819,0.008287,False,7,7,,False,12531.7,34.09335,-118.20635,34.20584,-118.19803
learned_semantic,157,136,717465,765182,0.008283,False,3,3,10211.5,True,6214.3,34.09373,-118.30907,34.06491,-118.25126
learned_semantic,74,54,765176,773953,0.008276,False,4,4,8611.7,True,5880.8,34.13286,-118.35135,34.15522,-118.29344
learned_semantic,66,21,767610,769819,0.008268,False,5,5,9151.3,True,2889.6,34.18555,-118.21766,34.20584,-118.19803
learned_semantic,30,21,773013,769819,0.008265,False,8,8,,False,13737.1,34.08374,-118.22076,34.20584,-118.19803
learned_semantic,81,150,769431,717508,0.00826,False,4,4,8910.9,True,5831.6,34.15843,-118.45664,34.17112,-118.51814
learned_semantic,8,28,737529,767573,0.008258,False,10,>8,,False,23915.6,34.20264,-118.47352,34.12964,-118.22901
learned_semantic,81,47,769431,769359,0.008258,False,3,3,6789.2,True,3179.1,34.15843,-118.45664,34.1566,-118.42216
learned_semantic,159,139,717466,716958,0.00825,False,6,6,9126.2,True,4536.7,34.09359,-118.30918,34.11167,-118.26501
learned_semantic,63,86,769443,772596,0.008249,False,2,2,6574.5,True,6281.1,34.15574,-118.43931,34.17126,-118.50495
learned_semantic,119,101,764760,718371,0.008236,False,6,6,,False,11787.1,34.13401,-118.35506,34.09017,-118.23849
learned_semantic,90,21,716571,769819,0.008234,False,10,>8,,False,18895.0,34.2,-118.40337,34.20584,-118.19803
learned_semantic,63,101,769443,718371,0.008222,False,8,8,,False,19871.6,34.15574,-118.43931,34.09017,-118.23849
learned_semantic,26,43,717804,760024,0.008213,False,-1,unreachable,7864.6,True,7248.3,34.09478,-118.47605,34.1593,-118.46483
learned_semantic,59,189,767366,769926,0.008207,False,11,>8,,False,22278.9,34.21216,-118.47341,34.21356,-118.23113
learned_semantic,104,116,717818,717572,0.008206,False,7,7,,False,13049.5,34.1722,-118.46753,34.15351,-118.32751
learned_semantic,59,11,767366,767471,0.008206,False,9,>8,,False,23688.8,34.21216,-118.47341,34.15691,-118.22469
learned_semantic,118,123,717570,767523,0.008198,False,4,4,,False,11604.0,34.15302,-118.35921,34.11439,-118.24209
learned_semantic,81,72,769431,717492,0.008198,False,4,4,,False,7124.6,34.15843,-118.45664,34.15459,-118.37935
learned_semantic,164,101,769345,718371,0.008194,False,7,7,,False,16963.1,34.15655,-118.40441,34.09017,-118.23849
learned_semantic,30,83,773013,717610,0.008182,False,9,>8,,False,19208.8,34.08374,-118.22076,34.17886,-118.39497
learned_semantic,136,6,765182,773062,0.008161,False,2,2,4150.3,True,2044.3,34.06491,-118.25126,34.05368,-118.23369
learned_semantic,8,189,737529,769926,0.008151,False,11,>8,,False,22322.8,34.20264,-118.47352,34.21356,-118.23113
learned_semantic,106,185,718072,717821,0.008147,False,13,>8,,False,23528.4,34.1491,-118.2257,34.20112,-118.47361
learned_semantic,121,189,769847,769926,0.008146,False,2,2,5536.9,True,814.2,34.20983,-118.22351,34.21356,-118.23113
learned_semantic,59,21,767366,769819,0.008141,False,12,>8,,False,25333.0,34.21216,-118.47341,34.20584,-118.19803
learned_semantic,113,101,769467,718371,0.008141,False,7,7,,False,16249.9,34.15451,-118.39699,34.09017,-118.23849
learned_semantic,74,86,765176,772596,0.008139,False,5,5,,False,14765.1,34.13286,-118.35135,34.17126,-118.50495
learned_semantic,137,86,769358,772596,0.008136,False,3,3,9795.6,True,7779.9,34.15679,-118.42222,34.17126,-118.50495
learned_semantic,175,86,768469,772596,0.008129,False,5,5,,False,13913.8,34.13583,-118.35993,34.17126,-118.50495
learned_semantic,130,47,764781,769359,0.008127,False,3,3,6169.8,True,4432.8,34.16037,-118.47012,34.1566,-118.42216
learned_semantic,30,28,773013,767573,0.008123,False,4,4,8765.3,True,5160.1,34.08374,-118.22076,34.12964,-118.22901
learned_semantic,96,93,717481,773024,0.008122,False,3,3,9862.0,True,9498.3,34.10634,-118.32826,34.05759,-118.24357
learned_semantic,138,150,772513,717508,0.008119,False,12,>8,,False,28307.5,34.06871,-118.23661,34.17112,-118.51814
learned_semantic,61,54,773939,773953,0.008114,False,5,5,,False,7257.1,34.15297,-118.37226,34.15522,-118.29344
learned_semantic,134,52,716951,717495,0.008109,False,8,8,,False,18465.9,34.08581,-118.23182,34.15664,-118.41326
learned_semantic,73,47,717493,769359,0.008103,False,2,2,6092.9,True,2403.7,34.15434,-118.39618,34.1566,-118.42216
learned_semantic,139,96,716958,717481,0.008102,False,6,6,10361.9,True,5853.3,34.11167,-118.26501,34.10634,-118.32826
learned_semantic,164,86,769345,772596,0.008096,False,4,4,,False,9393.8,34.15655,-118.40441,34.17126,-118.50495
learned_semantic,36,186,760987,717823,0.008093,False,6,6,,False,13381.2,34.15359,-118.34043,34.20264,-118.47326
learned_semantic,145,186,761003,717823,0.00808,False,8,8,,False,16046.4,34.15546,-118.30841,34.20264,-118.47326
learned_semantic,119,86,764760,772596,0.008074,False,5,5,,False,14401.2,34.13401,-118.35506,34.17126,-118.50495
learned_semantic,127,96,717472,717481,0.008063,False,2,2,5763.5,True,1304.3,34.10045,-118.31601,34.10634,-118.32826
learned_semantic,30,189,773013,769926,0.00806,False,7,7,,False,14466.8,34.08374,-118.22076,34.21356,-118.23113
learned_semantic,175,57,768469,764949,0.008055,False,2,2,6158.4,True,1435.6,34.13583,-118.35993,34.12881,-118.34684
learned_semantic,146,54,717502,773953,0.008053,False,7,7,,False,16727.6,34.16521,-118.47484,34.15522,-118.29344
learned_semantic,90,189,716571,769926,0.008053,False,9,>8,,False,15910.8,34.2,-118.40337,34.21356,-118.23113
learned_semantic,6,128,773062,717473,0.008046,False,3,3,,False,9184.5,34.05368,-118.23369,34.10054,-118.31581
learned_semantic,111,116,773916,717572,0.008044,False,2,2,6847.2,True,3895.0,34.15247,-118.2852,34.15351,-118.32751
learned_semantic,157,93,717465,773024,0.00804,False,3,3,9242.2,True,7248.6,34.09373,-118.30907,34.05759,-118.24357
learned_semantic,28,83,767573,717610,0.008032,False,7,7,,False,16222.3,34.12964,-118.22901,34.17886,-118.39497
learned_semantic,55,189,767470,769926,0.00803,False,3,3,8789.8,True,6321.0,34.15699,-118.22436,34.21356,-118.23113
learned_semantic,66,28,767610,767573,0.008028,False,3,3,9381.6,True,6304.0,34.18555,-118.21766,34.12964,-118.22901
learned_semantic,66,83,767610,717610,0.008023,False,8,8,,False,16327.1,34.18555,-118.21766,34.17886,-118.39497
learned_semantic,127,47,717472,769359,0.008011,False,5,5,,False,11595.1,34.10045,-118.31601,34.1566,-118.42216
learned_semantic,198,136,769372,765182,0.00801,False,3,3,,False,7392.3,34.1027,-118.3173,34.06491,-118.25126
learned_semantic,184,10,767494,765604,0.00801,False,7,7,,False,13930.1,34.10377,-118.24962,34.16415,-118.38223
learned_semantic,30,11,773013,767471,0.008005,False,5,5,,False,8144.2,34.08374,-118.22076,34.15691,-118.22469
learned_semantic,8,11,737529,767471,0.008002,False,9,>8,,False,23447.7,34.20264,-118.47352,34.15691,-118.22469
learned_semantic,136,128,765182,717473,0.00799,False,2,2,7378.1,True,7144.0,34.06491,-118.25126,34.10054,-118.31581
learned_semantic,59,126,767366,769867,0.007981,False,12,>8,,False,21537.0,34.21216,-118.47341,34.21846,-118.23931
learned_semantic,119,54,764760,773953,0.007966,False,3,3,8246.1,True,6141.6,34.13401,-118.35506,34.15522,-118.29344
learned_semantic,119,57,764760,764949,0.007954,False,2,2,6655.5,True,952.2,34.13401,-118.35506,34.12881,-118.34684
learned_semantic,105,156,718076,764106,0.007952,False,6,6,,False,14998.2,34.16339,-118.2253,34.17169,-118.38801
learned_semantic,105,10,718076,765604,0.007947,False,6,6,,False,14438.9,34.16339,-118.2253,34.16415,-118.38223
learned_semantic,89,116,767351,717572,0.007947,False,7,7,,False,13461.5,34.18022,-118.47022,34.15351,-118.32751
learned_semantic,8,126,737529,769867,0.007946,False,12,>8,,False,21608.6,34.20264,-118.47352,34.21846,-118.23931
learned_semantic,137,57,769358,764949,0.007937,False,4,4,,False,7602.9,34.15679,-118.42222,34.12881,-118.34684
learned_semantic,66,11,767610,767471,0.007936,False,2,2,4952.2,True,3249.6,34.18555,-118.21766,34.15691,-118.22469
learned_semantic,8,21,737529,769819,0.007927,False,12,>8,,False,25337.3,34.20264,-118.47352,34.20584,-118.19803
learned_semantic,64,185,767750,717821,0.007927,False,13,>8,,False,27358.6,34.09335,-118.20635,34.20112,-118.47361
learned_semantic,93,128,773024,717473,0.007919,False,3,3,9781.9,True,8189.9,34.05759,-118.24357,34.10054,-118.31581
learned_semantic,83,28,717610,767573,0.007917,False,7,7,,False,16222.3,34.17886,-118.39497,34.12964,-118.22901
learned_semantic,172,57,772178,764949,0.007913,False,8,8,,False,14685.9,34.16903,-118.49885,34.12881,-118.34684
learned_semantic,105,152,718076,773996,0.007907,False,-1,unreachable,9653.8,True,2210.1,34.16339,-118.2253,34.14511,-118.21587
learned_semantic,106,156,718072,764106,0.007896,False,7,7,,False,15144.0,34.1491,-118.2257,34.17169,-118.38801
learned_semantic,55,10,767470,765604,0.007886,False,6,6,,False,14547.4,34.15699,-118.22436,34.16415,-118.38223
learned_semantic,105,31,718076,764424,0.007886,False,7,7,,False,15677.3,34.16339,-118.2253,34.17878,-118.39469
learned_semantic,63,54,769443,773953,0.007879,False,5,5,,False,13422.5,34.15574,-118.43931,34.15522,-118.29344
learned_semantic,64,183,767750,767495,0.00787,False,3,3,7212.7,True,4175.8,34.09335,-118.20635,34.10377,-118.24992
learned_semantic,69,57,717497,764949,0.007865,False,5,5,,False,6968.7,34.15685,-118.41456,34.12881,-118.34684
learned_semantic,63,57,769443,764949,0.007863,False,5,5,,False,9021.5,34.15574,-118.43931,34.12881,-118.34684
learned_semantic,162,116,717463,717572,0.007862,False,6,6,,False,7332.5,34.09004,-118.3059,34.15351,-118.32751
learned_semantic,127,52,717472,717495,0.007847,False,5,5,,False,10916.3,34.10045,-118.31601,34.15664,-118.41326
learned_semantic,163,139,717462,716958,0.007844,False,6,6,8623.5,True,4487.4,34.08993,-118.30607,34.11167,-118.26501
learned_semantic,105,1,718076,767541,0.007843,False,2,2,7212.2,True,5374.6,34.16339,-118.2253,34.11621,-118.23799
learned_semantic,36,205,760987,718141,0.007839,False,3,3,7127.6,True,3150.6,34.15359,-118.34043,34.15133,-118.37456
learned_semantic,164,57,769345,764949,0.007832,False,3,3,,False,6130.6,34.15655,-118.40441,34.12881,-118.34684
learned_semantic,166,96,772669,717481,0.007829,False,5,5,,False,9715.7,34.07828,-118.22834,34.10634,-118.32826
learned_semantic,81,73,769431,717493,0.007828,False,3,3,7611.9,True,5581.8,34.15843,-118.45664,34.15434,-118.39618
learned_semantic,130,150,764781,717508,0.007827,False,5,5,,False,4576.9,34.16037,-118.47012,34.17112,-118.51814
learned_semantic,195,136,717456,765182,0.007808,False,3,3,7557.7,True,4262.2,34.08102,-118.29325,34.06491,-118.25126
learned_semantic,59,108,767366,767454,0.007805,False,9,>8,,False,23889.3,34.21216,-118.47341,34.14352,-118.22733
learned_semantic,74,57,765176,764949,0.007803,False,2,2,7021.1,True,612.5,34.13286,-118.35135,34.12881,-118.34684
learned_semantic,138,43,772513,760024,0.007792,False,10,>8,,False,23300.1,34.06871,-118.23661,34.1593,-118.46483
learned_semantic,206,139,769373,716958,0.007782,False,6,6,7707.2,True,4933.6,34.10262,-118.31747,34.11167,-118.26501
learned_semantic,184,31,767494,764424,0.007775,False,8,8,,False,15742.2,34.10377,-118.24962,34.17878,-118.39469
learned_semantic,128,136,717473,765182,0.007775,False,3,3,,False,7144.0,34.10054,-118.31581,34.06491,-118.25126
learned_semantic,104,205,717818,718141,0.007754,False,6,6,,False,8863.3,34.1722,-118.46753,34.15133,-118.37456
learned_semantic,198,93,769372,773024,0.007751,False,3,3,9911.4,True,8442.1,34.1027,-118.3173,34.05759,-118.24357
learned_semantic,55,152,767470,773996,0.00775,False,-1,unreachable,8921.1,True,1534.7,34.15699,-118.22436,34.14511,-118.21587
learned_semantic,55,31,767470,764424,0.007747,False,7,7,,False,15856.9,34.15699,-118.22436,34.17878,-118.39469
learned_semantic,90,156,716571,764106,0.007727,False,2,2,5547.8,True,3450.5,34.2,-118.40337,34.17169,-118.38801
learned_semantic,184,152,767494,773996,0.007715,False,-1,unreachable,,False,5548.1,34.10377,-118.24962,34.14511,-118.21587
learned_semantic,106,183,718072,767495,0.007715,False,2,2,6041.9,True,5511.5,34.1491,-118.2257,34.10377,-118.24992
learned_semantic,141,150,769346,717508,0.007711,False,5,5,,False,10600.3,34.15677,-118.40424,34.17112,-118.51814
learned_semantic,72,150,717492,717508,0.007707,False,6,6,,False,12901.3,34.15459,-118.37935,34.17112,-118.51814
learned_semantic,64,103,767750,717488,0.007703,False,6,6,,False,14910.4,34.09335,-118.20635,34.13561,-118.36006
learned_semantic,115,186,717573,717823,0.007697,False,7,7,,False,14678.4,34.15384,-118.325,34.20264,-118.47326
